algorithm,alpha_ols,alpha_ols_ci95,alpha_theil_sen,bootstrap_ci95,bootstrap_resamples,bootstrap_seed,censored_target_sizes,claim_status,comparison,distribution_ns,excluded_sizes,failure_count,family,fit_independent_range,fit_target_size_range,geometric_mean_ratio,independent_variable,independent_variable_definition,invalid_count,median_ratio,median_ratio_by_target_size,observed_count,paired_count,planned_count,r_squared,ratio_distribution,record_type,residuals_log_time,sample_count,size_level_count,size_levels,stable_crossover_target_size,success_count,timeout_count,unsupported_count
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,dense-conflict,"[477.0,4089.0]","[18,60]",,N,foreground_cells_n,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,dense-conflict,"[148.0,484.0]","[18,60]",,B,boundary_size_b,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,dense-conflict,"[72.0,240.0]","[18,60]",,q,q,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,dense-conflict,"[396.0,3840.0]","[18,60]",,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,dense-conflict,"[1334.0,12002.0]","[18,60]",,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,4,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,dense-conflict,"[null,null]",,,target_size,predeclared target size,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,dense-conflict,"[null,null]",,,N,foreground_cells_n,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,dense-conflict,"[null,null]",,,B,boundary_size_b,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,dense-conflict,"[null,null]",,,q,q,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,dense-conflict,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,dense-conflict,"[null,null]",,,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,0,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[18.0,60.0]","[18,60]",,target_size,predeclared target size,,,,,,,,,fit,[],,4,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[149.0,485.0]","[18,60]",,N,foreground_cells_n,,,,,,,,,fit,[],,4,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[76.0,244.0]","[18,60]",,B,boundary_size_b,,,,,,,,,fit,[],,4,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[16.0,58.0]","[18,60]",,q,q,,,,,,,,,fit,[],,4,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[34.0,118.0]","[18,60]",,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,4,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[18.0,60.0]","[18,60]",,target_size,predeclared target size,,,,,,,,,fit,[],,4,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[149.0,485.0]","[18,60]",,N,foreground_cells_n,,,,,,,,,fit,[],,4,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[76.0,244.0]","[18,60]",,B,boundary_size_b,,,,,,,,,fit,[],,4,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[16.0,58.0]","[18,60]",,q,q,,,,,,,,,fit,[],,4,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[34.0,118.0]","[18,60]",,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[18.0,60.0]","[18,60]",,target_size,predeclared target size,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[149.0,485.0]","[18,60]",,N,foreground_cells_n,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[76.0,244.0]","[18,60]",,B,boundary_size_b,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[16.0,58.0]","[18,60]",,q,q,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,sparse-conflict,"[34.0,118.0]","[18,60]",,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,4,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,target_size,predeclared target size,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,N,foreground_cells_n,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,B,boundary_size_b,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,q,q,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":5},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":5}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,sparse-conflict,"[null,null]",,,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,0,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[18.0,60.0]","[18,60]",,target_size,predeclared target size,,,,,,,,,fit,[],,4,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[361.0,3721.0]","[18,60]",,N,foreground_cells_n,,,,,,,,,fit,[],,4,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[56.0,242.0]","[18,60]",,B,boundary_size_b,,,,,,,,,fit,[],,4,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27}]",,comb-staircase,"[17.0,59.0]","[18,60]",,q,q,,,,,,,,,fit,[],,3,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,comb-staircase,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27}]",,comb-staircase,"[36.0,120.0]","[18,60]",,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,3,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[18.0,60.0]","[18,60]",,target_size,predeclared target size,,,,,,,,,fit,[],,4,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[361.0,3721.0]","[18,60]",,N,foreground_cells_n,,,,,,,,,fit,[],,4,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[56.0,242.0]","[18,60]",,B,boundary_size_b,,,,,,,,,fit,[],,4,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27}]",,comb-staircase,"[17.0,59.0]","[18,60]",,q,q,,,,,,,,,fit,[],,3,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,comb-staircase,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27}]",,comb-staircase,"[36.0,120.0]","[18,60]",,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,3,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[18.0,60.0]","[18,60]",,target_size,predeclared target size,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[361.0,3721.0]","[18,60]",,N,foreground_cells_n,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,comb-staircase,"[56.0,242.0]","[18,60]",,B,boundary_size_b,,,,,,,,,fit,[],,4,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27}]",,comb-staircase,"[17.0,59.0]","[18,60]",,q,q,,,,,,,,,fit,[],,3,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60}]",,comb-staircase,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27}]",,comb-staircase,"[36.0,120.0]","[18,60]",,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,3,,,,,
